route_id,service_id,trip_id,trip_headsign,block_id,shape_id
19-89,20141S-vs20141S-Weekday-28,2723692-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474574,190011
10-89,20141S-vs20141S-Weekday-28,2723693-20141S-vs20141S-Weekday-28,"10 - University via High St.",474647,100003
16-89,20141S-vs20141S-Weekday-28,2723694-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
19-89,20141S-vs20141S-Weekday-28,2723695-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474564,190011
16-89,20141S-vs20141S-Weekday-28,2723696-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
20-89,20141S-vs20141S-Weekday-28,2723697-20141S-vs20141S-Weekday-28,"20 - University via Westside",474559,200017
10-89,20141S-vs20141S-Weekday-28,2723698-20141S-vs20141S-Weekday-28,"10 - University via High St.",474643,100003
19-89,20141S-vs20141S-Weekday-28,2723699-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474574,190011
16-89,20141S-vs20141S-Weekday-28,2723700-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
19-89,20141S-vs20141S-Weekday-28,2723701-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474564,190011
16-89,20141S-vs20141S-Weekday-28,2723702-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
20-89,20141S-vs20141S-Weekday-28,2723703-20141S-vs20141S-Weekday-28,"20 - University via Westside",474562,200013
19-89,20141S-vs20141S-Weekday-28,2723704-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474574,190011
10-89,20141S-vs20141S-Weekday-28,2723705-20141S-vs20141S-Weekday-28,"10 - University via High St.",474568,100003
16-89,20141S-vs20141S-Weekday-28,2723706-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
16-89,20141S-vs20141S-Weekday-28,2723707-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474602,160009
20-89,20141S-vs20141S-Weekday-28,2723708-20141S-vs20141S-Weekday-28,"20 - University via Westside",474564,200013
19-89,20141S-vs20141S-Weekday-28,2723709-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474562,190011
16-89,20141S-vs20141S-Weekday-28,2723710-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
16-89,20141S-vs20141S-Weekday-28,2723711-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474602,160009
20-89,20141S-vs20141S-Weekday-28,2723712-20141S-vs20141S-Weekday-28,"20 - University via Westside",474564,200013
19-89,20141S-vs20141S-Weekday-28,2723713-20141S-vs20141S-Weekday-28,"19 - University via Lower Bay",474562,190011
16-89,20141S-vs20141S-Weekday-28,2723714-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
16-89,20141S-vs20141S-Weekday-28,2723715-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474602,160009
16-89,20141S-vs20141S-Weekday-28,2723716-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474573,160009
16-89,20141S-vs20141S-Weekday-28,2723717-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
68-89,20141S-vs20141S-Weekday-28,2723718-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474539,680009
66-89,20141S-vs20141S-Weekday-28,2723719-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474539,660007
68-89,20141S-vs20141S-Weekday-28,2723720-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474591,680010
68-89,20141S-vs20141S-Weekday-28,2723721-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474586,680010
16-89,20141S-vs20141S-Weekday-28,2723722-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
16-89,20141S-vs20141S-Weekday-28,2723723-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
16-89,20141S-vs20141S-Weekday-28,2723724-20141S-vs20141S-Weekday-28,"16 - University via Laurel East",474593,160009
66-89,20141S-vs20141S-Weekday-28,2723725-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474591,660009
66-89,20141S-vs20141S-Weekday-28,2723726-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474586,660009
66-89,20141S-vs20141S-Weekday-28,2723727-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474586,660007
66-89,20141S-vs20141S-Weekday-28,2723728-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474654,660009
68-89,20141S-vs20141S-Weekday-28,2723729-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474654,680010
68-89,20141S-vs20141S-Weekday-28,2723730-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474654,680009
66-89,20141S-vs20141S-Weekday-28,2723731-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474654,660007
68-89,20141S-vs20141S-Weekday-28,2723732-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474654,680009
66-89,20141S-vs20141S-Weekday-28,2723733-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474586,660007
68-89,20141S-vs20141S-Weekday-28,2723734-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474586,680009
66-89,20141S-vs20141S-Weekday-28,2723735-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474586,660009
68-89,20141S-vs20141S-Weekday-28,2723736-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474594,680010
55-89,20141S-vs20141S-Weekday-28,2723737-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474594,550006
68-89,20141S-vs20141S-Weekday-28,2723739-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474539,680010
66-89,20141S-vs20141S-Weekday-28,2723740-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474594,660010
68-89,20141S-vs20141S-Weekday-28,2723741-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474539,680009
68-89,20141S-vs20141S-Weekday-28,2723742-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474539,680010
55-89,20141S-vs20141S-Weekday-28,2723743-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474586,550006
68-89,20141S-vs20141S-Weekday-28,2723745-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474586,680010
55-89,20141S-vs20141S-Weekday-28,2723746-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474539,550006
66-89,20141S-vs20141S-Weekday-28,2723747-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474539,660009
66-89,20141S-vs20141S-Weekday-28,2723748-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474539,660007
66-89,20141S-vs20141S-Weekday-28,2723749-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474594,660007
66-89,20141S-vs20141S-Weekday-28,2723750-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474586,660009
68-89,20141S-vs20141S-Weekday-28,2723751-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474594,680009
66-89,20141S-vs20141S-Weekday-28,2723752-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474539,660009
66-89,20141S-vs20141S-Weekday-28,2723753-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474586,660007
68-89,20141S-vs20141S-Weekday-28,2723754-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474541,680010
54-89,20141S-vs20141S-Weekday-28,2723755-20141S-vs20141S-Weekday-28,"54 - Capitola/Aptos/La Selva Beach",474541,540008
55-89,20141S-vs20141S-Weekday-28,2723756-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474654,550006
68-89,20141S-vs20141S-Weekday-28,2723757-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474586,680009
66-89,20141S-vs20141S-Weekday-28,2723759-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474541,660009
66-89,20141S-vs20141S-Weekday-28,2723760-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474541,660007
68-89,20141S-vs20141S-Weekday-28,2723761-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474541,680009
55-89,20141S-vs20141S-Weekday-28,2723762-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474541,550006
68-89,20141S-vs20141S-Weekday-28,2723763-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474654,680010
66-89,20141S-vs20141S-Weekday-28,2723764-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474539,660007
55-89,20141S-vs20141S-Weekday-28,2723766-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474541,550006
68-89,20141S-vs20141S-Weekday-28,2723767-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474594,680010
66-89,20141S-vs20141S-Weekday-28,2723768-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474654,660009
68-89,20141S-vs20141S-Weekday-28,2723769-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474539,680009
55-89,20141S-vs20141S-Weekday-28,2723770-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474594,550006
66-89,20141S-vs20141S-Weekday-28,2723771-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474541,660009
68-89,20141S-vs20141S-Weekday-28,2723772-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474586,680010
66-89,20141S-vs20141S-Weekday-28,2723773-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474654,660007
68-89,20141S-vs20141S-Weekday-28,2723774-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474654,680009
66-89,20141S-vs20141S-Weekday-28,2723775-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474541,660007
55-89,20141S-vs20141S-Weekday-28,2723776-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474586,550006
66-89,20141S-vs20141S-Weekday-28,2723778-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474594,660009
68-89,20141S-vs20141S-Weekday-28,2723779-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474539,680010
68-89,20141S-vs20141S-Weekday-28,2723780-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474541,680009
66-89,20141S-vs20141S-Weekday-28,2723781-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474594,660007
55-89,20141S-vs20141S-Weekday-28,2723782-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474539,550006
66-89,20141S-vs20141S-Weekday-28,2723783-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474586,660009
68-89,20141S-vs20141S-Weekday-28,2723784-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474591,680009
68-89,20141S-vs20141S-Weekday-28,2723785-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - SC Metro",474541,680010
66-89,20141S-vs20141S-Weekday-28,2723786-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th - Capitola Mall",474539,660009
55-89,20141S-vs20141S-Weekday-28,2723787-20141S-vs20141S-Weekday-28,"55 - Rio Del Mar",474541,550006
66-89,20141S-vs20141S-Weekday-28,2723789-20141S-vs20141S-Weekday-28,"66 - Live Oak via 17th-Santa Cruz Metro",474586,660011
68-89,20141S-vs20141S-Weekday-28,2723790-20141S-vs20141S-Weekday-28,"68 - Broadway - Portola - Capitola Mall",474586,680009
71-89,20141S-vs20141S-Weekday-28,2723791-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474645,710016
71-89,20141S-vs20141S-Weekday-28,2723792-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474587,710016
71-89,20141S-vs20141S-Weekday-28,2723793-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474587,710012
71-89,20141S-vs20141S-Weekday-28,2723794-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474587,710015
71-89,20141S-vs20141S-Weekday-28,2723795-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474587,710012
71-89,20141S-vs20141S-Weekday-28,2723796-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474587,710015
71-89,20141S-vs20141S-Weekday-28,2723797-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474587,710012
71-89,20141S-vs20141S-Weekday-28,2723798-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474587,710016
71-89,20141S-vs20141S-Weekday-28,2723799-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474563,710015
71-89,20141S-vs20141S-Weekday-28,2723800-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474563,710012
71-89,20141S-vs20141S-Weekday-28,2723801-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474563,710012
71-89,20141S-vs20141S-Weekday-28,2723802-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474563,710015
71-89,20141S-vs20141S-Weekday-28,2723803-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474563,710012
71-89,20141S-vs20141S-Weekday-28,2723804-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474563,710015
71-89,20141S-vs20141S-Weekday-28,2723805-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474566,710015
71-89,20141S-vs20141S-Weekday-28,2723806-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474566,710016
71-89,20141S-vs20141S-Weekday-28,2723807-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474566,710011
71-89,20141S-vs20141S-Weekday-28,2723808-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474566,710011
71-89,20141S-vs20141S-Weekday-28,2723809-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474566,710011
71-89,20141S-vs20141S-Weekday-28,2723810-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474566,710016
71-89,20141S-vs20141S-Weekday-28,2723811-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474646,710011
71-89,20141S-vs20141S-Weekday-28,2723812-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474587,710012
71-89,20141S-vs20141S-Weekday-28,2723813-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474588,710012
71-89,20141S-vs20141S-Weekday-28,2723814-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474588,710016
71-89,20141S-vs20141S-Weekday-28,2723815-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474588,710012
71-89,20141S-vs20141S-Weekday-28,2723816-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474588,710015
71-89,20141S-vs20141S-Weekday-28,2723817-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474561,710016
71-89,20141S-vs20141S-Weekday-28,2723818-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474561,710011
71-89,20141S-vs20141S-Weekday-28,2723819-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474561,710015
71-89,20141S-vs20141S-Weekday-28,2723820-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474561,710011
71-89,20141S-vs20141S-Weekday-28,2723821-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474561,710012
71-89,20141S-vs20141S-Weekday-28,2723822-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474578,710011
71-89,20141S-vs20141S-Weekday-28,2723823-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474578,710016
71-89,20141S-vs20141S-Weekday-28,2723824-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474588,710012
71-89,20141S-vs20141S-Weekday-28,2723825-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474561,710016
71-89,20141S-vs20141S-Weekday-28,2723826-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474588,710015
71-89,20141S-vs20141S-Weekday-28,2723827-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474561,710011
71-89,20141S-vs20141S-Weekday-28,2723828-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474589,710011
71-89,20141S-vs20141S-Weekday-28,2723829-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474589,710012
71-89,20141S-vs20141S-Weekday-28,2723830-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474589,710016
71-89,20141S-vs20141S-Weekday-28,2723831-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474604,710012
71-89,20141S-vs20141S-Weekday-28,2723832-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474604,710015
71-89,20141S-vs20141S-Weekday-28,2723833-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474604,710012
71-89,20141S-vs20141S-Weekday-28,2723834-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474607,710011
71-89,20141S-vs20141S-Weekday-28,2723835-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474607,710016
71-89,20141S-vs20141S-Weekday-28,2723836-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474590,710011
71-89,20141S-vs20141S-Weekday-28,2723837-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474590,710015
71-89,20141S-vs20141S-Weekday-28,2723838-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474590,710012
71-89,20141S-vs20141S-Weekday-28,2723839-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474600,710012
71-89,20141S-vs20141S-Weekday-28,2723840-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474600,710016
71-89,20141S-vs20141S-Weekday-28,2723841-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474605,710011
71-89,20141S-vs20141S-Weekday-28,2723842-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474645,710011
71-89,20141S-vs20141S-Weekday-28,2723843-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474645,710016
71-89,20141S-vs20141S-Weekday-28,2723844-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474567,710011
71-89,20141S-vs20141S-Weekday-28,2723845-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474645,710011
71-89,20141S-vs20141S-Weekday-28,2723846-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474605,710012
71-89,20141S-vs20141S-Weekday-28,2723847-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474605,710015
71-89,20141S-vs20141S-Weekday-28,2723848-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474567,710015
71-89,20141S-vs20141S-Weekday-28,2723849-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474606,710016
71-89,20141S-vs20141S-Weekday-28,2723850-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Clifford",474645,710016
71-89,20141S-vs20141S-Weekday-28,2723851-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474590,710015
71-89,20141S-vs20141S-Weekday-28,2723852-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474645,710011
71-89,20141S-vs20141S-Weekday-28,2723853-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474606,710011
71-89,20141S-vs20141S-Weekday-28,2723854-20141S-vs20141S-Weekday-28,"71 - Watsonville via Crestview",474607,710011
71-89,20141S-vs20141S-Weekday-28,2723855-20141S-vs20141S-Weekday-28,"71 - Watsonville via Clifford",474645,710012
71-89,20141S-vs20141S-Weekday-28,2723856-20141S-vs20141S-Weekday-28,"71 - Santa Cruz via Crestview",474645,710015
72-89,20141S-vs20141S-Weekday-28,2723858-20141S-vs20141S-Weekday-28,"72 - Corralitos",474581,720002
74-89,20141S-vs20141S-Weekday-28,2723859-20141S-vs20141S-Weekday-28,"74 - Ohlone Pkwy/Rolling HIlls",474595,740009
79-89,20141S-vs20141S-Weekday-28,2723860-20141S-vs20141S-Weekday-28,"79 - East Lake",474581,790003
72-89,20141S-vs20141S-Weekday-28,2723861-20141S-vs20141S-Weekday-28,"72 - Corralitos",474581,720002
74-89,20141S-vs20141S-Weekday-28,2723862-20141S-vs20141S-Weekday-28,"74 - Ohlone Pkwy/Rolling HIlls",474597,740009
75-89,20141S-vs20141S-Weekday-28,2723863-20141S-vs20141S-Weekday-28,"75 - Green Valley/Wheelock",474597,750005
79-89,20141S-vs20141S-Weekday-28,2723864-20141S-vs20141S-Weekday-28,"79 - East Lake",474596,790003
75-89,20141S-vs20141S-Weekday-28,2723865-20141S-vs20141S-Weekday-28,"75 - Green Valley/Wheelock",474598,750005
79-89,20141S-vs20141S-Weekday-28,2723866-20141S-vs20141S-Weekday-28,"79 - East Lake",474581,790003
75-89,20141S-vs20141S-Weekday-28,2723867-20141S-vs20141S-Weekday-28,"75 - Green Valley/Wheelock",474595,750005
72-89,20141S-vs20141S-Weekday-28,2723868-20141S-vs20141S-Weekday-28,"72 - Corralitos",474581,720002
79-89,20141S-vs20141S-Weekday-28,2723869-20141S-vs20141S-Weekday-28,"79 - East Lake",474596,790003
